gene;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
Psmd10;1.79445699623856E-15;0.149396418214958;0.127;0.084;5.79340441235621E-11
Rbfa;5.55890558085618E-22;0.149472836493401;0.16;0.1;1.79469266677942E-17
Mycbp;3.10473445838956E-17;0.149699795316367;0.087;0.05;1.00236351989107E-12
Prkcsh;2.81185670549727E-17;0.149721978302797;0.148;0.097;9.07807937369795E-13
Ube2l3;7.24921775239498E-18;0.149820079299803;0.526;0.428;2.34040995136072E-13
Tsfm;1.0689341445212E-15;0.149852075717918;0.112;0.071;3.4510538855867E-11
Hsd17b12;6.01575458185781E-19;0.150158280837339;0.109;0.064;1.9421863667528E-14
Phgdh;9.5057895050792E-18;0.150177849056887;0.3;0.224;3.06894414171482E-13
Otub1;1.28008249826876E-19;0.150229630204634;0.191;0.129;4.13274634566069E-15
Sfpq;2.4779963111759E-15;0.150347738161317;0.276;0.211;8.00021109063139E-11
Cops5;3.64324734667621E-13;0.150382973709008;0.225;0.172;1.17622240587442E-08
Taldo1;5.1089144628749E-19;0.150388225766515;0.482;0.38;1.64941303433916E-14
Dctn2;1.52383189730437E-18;0.150472647733749;0.234;0.167;4.91969128044715E-14
Uhrf1;1.30946141085543E-13;0.150656531509016;0.073;0.043;4.22759616494674E-09
Comt;1.90585694971241E-17;0.150753987523835;0.116;0.071;6.1530591621465E-13
Ddx24;4.45858434753323E-19;0.150851202439359;0.409;0.318;1.4394539566011E-14
Clta;1.43893585899755E-17;0.151006445665103;0.628;0.518;4.64560442077359E-13
Gfod1;1.72455278658611E-21;0.151231593658423;0.065;0.03;5.56771867149325E-17
Mta3;7.87792297883079E-15;0.151390741695429;0.137;0.092;2.54338743371552E-10
Pgk1;1.52199235286022E-18;0.151466944583116;0.461;0.363;4.9137523112092E-14
Lap3;1.19694987341022E-20;0.151622994394865;0.083;0.044;3.86435266630489E-16
Usp5;1.72672572822729E-17;0.151782512255547;0.076;0.041;5.5747340135818E-13
mt-Atp6;5.40010092769665E-49;0.151878888427119;0.998;0.997;1.74342258450686E-44
Adap1;1.15491911357927E-16;0.152095513512873;0.107;0.066;3.72865635819066E-12
Gls;1.53430453388694E-16;0.152137640721841;0.173;0.12;4.95350218765398E-12
Ppih;6.94905928542878E-13;0.152151667248091;0.121;0.083;2.24350379030068E-08
Ubac2;4.07769588943362E-18;0.152202182423107;0.214;0.151;1.31648411790364E-13
Ube2z;2.28674638901257E-19;0.152265397707645;0.08;0.042;7.3827607169271E-15
Ctla4;5.93696107907695E-15;0.152508641005156;0.143;0.097;1.91674788437999E-10
Xist;2.42251920017982E-15;0.152525451786172;0.316;0.241;7.82110323778056E-11
Ndufs3;1.75505229143315E-16;0.152595683485784;0.31;0.238;5.66618632289193E-12
Tubb4b;4.63199120939111E-10;0.152642620378334;0.303;0.246;1.49543836195192E-05
1110065P20Rik;7.28347905065296E-19;0.152901938085523;0.087;0.048;2.35147121150331E-14
Slc1a5;1.07196859865029E-16;0.152977174400967;0.149;0.099;3.46085062074245E-12
Stoml2;1.88328499290543E-15;0.153012192132418;0.139;0.093;6.08018559959519E-11
Ost4;3.52803403021829E-20;0.15325691599462;0.474;0.37;1.13902578665598E-15
Rnaseh2b;9.10158190694712E-14;0.153356849946165;0.152;0.108;2.93844571865788E-09
Tcerg1;4.41908845693561E-14;0.153370074809247;0.117;0.078;1.42670270832166E-09
Bbx;2.89148768750363E-19;0.153371277344221;0.08;0.042;9.33516799910546E-15
Ddx5;5.94177260424406E-19;0.153602264526699;0.697;0.589;1.9183012852802E-14
Ugcg;1.58364204762286E-20;0.154011034163811;0.28;0.201;5.11278835075039E-16
Anapc15;7.17866416766404E-13;0.154061216648955;0.141;0.099;2.31763172653033E-08
Rcn1;1.82049201524008E-15;0.154517282510005;0.083;0.048;5.87745847120261E-11
Fntb;2.19165476026314E-29;0.154555801980007;0.051;0.016;7.07575739350953E-25
Vdac3;2.63551691943438E-17;0.154693918175227;0.268;0.2;8.50876637439389E-13
Cs;5.92774117612963E-19;0.154824041130894;0.155;0.101;1.91377123871345E-14
Tra2b;2.84082627606452E-17;0.154917244044682;0.327;0.251;9.1716076322743E-13
Ndufv3;2.84445415109815E-19;0.154918690271412;0.617;0.508;9.18332022682036E-15
Sh3bp1;6.79239347348037E-18;0.154981310220276;0.103;0.061;2.19292423291314E-13
Ywhae;5.87651234576435E-19;0.154990657756166;0.41;0.319;1.89723201083002E-14
Rps25;1.21958083022493E-29;0.15512879395127;0.961;0.915;3.93741671038118E-25
Itfg2;1.60417892667454E-18;0.155156954465932;0.056;0.026;5.17909166476876E-14
Paip2;1.91746814058547E-21;0.155351978182857;0.37;0.276;6.1905458918802E-17
Tipin;2.42810294947562E-12;0.155402546254642;0.143;0.102;7.83913037238203E-08
Tcf25;6.14481638649523E-19;0.155486485460111;0.27;0.197;1.98385397037999E-14
Eif3g;2.35347880322307E-18;0.155611333172866;0.301;0.226;7.59820631620568E-14
Hnrnpr;1.5421758462758E-16;0.155714749590217;0.21;0.152;4.97891471970143E-12
Mrpl34;2.40330693471643E-22;0.155716401234343;0.31;0.225;7.75907643873199E-18
Lsm11;1.8982989156852E-17;0.155766645511795;0.069;0.036;6.12865804928968E-13
Xpo1;5.01486270406391E-13;0.155976180454402;0.078;0.047;1.61904842400703E-08
Rps15;2.68396714045026E-32;0.155976842428005;0.957;0.919;8.66518791294366E-28
Cfap20;7.69267329155162E-18;0.156064540749979;0.112;0.069;2.48357957217744E-13
Actl6a;1.73611811879263E-14;0.156165512739933;0.167;0.119;5.60505734652201E-10
Ddx50;6.26966284314693E-18;0.156275687131874;0.187;0.129;2.02416064890999E-13
Dnajb1;3.73138471561865E-15;0.156391640795947;0.131;0.087;1.20467755543748E-10
Dnpep;4.80013688679721E-17;0.156571971960863;0.124;0.079;1.54972419390248E-12
Zfp36;1.00093317544057E-13;0.156725832323851;0.093;0.058;3.23151275690989E-09
March9;1.68937624499711E-30;0.156743669002701;0.039;0.01;5.45415120697318E-26
Smarca4;9.3399210401817E-14;0.156785081172473;0.123;0.083;3.01539350782266E-09
Arl5a;1.19915165435103E-17;0.156825998707344;0.09;0.052;3.87146111607231E-13
Morf4l1;8.6577336328588E-19;0.156834887999343;0.457;0.36;2.79514930336846E-14
Tfg;5.93938196518277E-19;0.156864059877116;0.115;0.07;1.91752946745926E-14
Bag5;6.83899566218131E-19;0.15689304802157;0.084;0.046;2.20796974953524E-14
Tyrobp;1.75939900335476E-07;0.156913258415895;0.023;0.011;0.005680219682331
Alkbh1;2.16791841067489E-18;0.157107764691231;0.116;0.071;6.99912458886389E-14
Eif2b2;2.29224275263624E-18;0.157134864568446;0.151;0.099;7.40050572688609E-14
Mff;1.90859219323958E-20;0.157276523651805;0.181;0.12;6.16188989587397E-16
Ptpn22;5.54377286655082E-19;0.157286326180381;0.356;0.272;1.78980706996593E-14
Ube2r2;1.34909536912334E-15;0.15733025391254;0.16;0.11;4.35555439921471E-11
Uqcrc2;6.9396262358907E-19;0.157354117098523;0.318;0.24;2.24045833025731E-14
Mapre1;1.00573904047257E-15;0.157724220456722;0.266;0.202;3.24702849216569E-11
H3f3b;1.63185205387556E-28;0.157895444170322;0.935;0.865;5.26843435593725E-24
Csnk1e;2.04686740741799E-28;0.157962707308557;0.058;0.021;6.60831142484898E-24
4921524J17Rik;5.44963592811166E-18;0.158103933338659;0.149;0.097;1.75941495939085E-13
Cyc1;7.13295456915107E-22;0.158224839614485;0.26;0.184;2.30287438265042E-17
Napa;2.5121997793242E-15;0.158286452886078;0.164;0.114;8.11063698754818E-11
Pik3r1;4.46295385647782E-14;0.15840478670196;0.157;0.11;1.44086465256386E-09
Caprin1;3.71535266554468E-15;0.158417861579085;0.158;0.11;1.1995016080711E-10
Ino80e;8.54670304544107E-19;0.1588038739083;0.138;0.088;2.75930307822065E-14
Dennd4a;1.60942793813082E-14;0.159447674530696;0.091;0.056;5.19603809825535E-10
Uba2;7.72506248167756E-16;0.159475337179326;0.164;0.114;2.4940364222096E-11
Uchl5;2.92834032047761E-14;0.15951505864251;0.132;0.09;9.45414672466197E-10
Tank;3.69816736141924E-18;0.159645537464353;0.082;0.045;1.1939533326342E-13
Rps20;1.48763778774564E-55;0.15965786475481;0.999;0.986;4.8028385977368E-51
Ddx1;1.34093263860206E-20;0.159668461426236;0.115;0.067;4.32920102372675E-16
Ugp2;3.13222896566425E-16;0.159692338065246;0.089;0.053;1.0112401215647E-11
Magoh;4.67907715217352E-18;0.159749461042424;0.387;0.302;1.51064005857922E-13
Dpp3;1.63735366459907E-18;0.159775290619527;0.152;0.099;5.28619630615811E-14
Knop1;1.93659437140198E-17;0.159949070768913;0.123;0.078;6.25229492807129E-13
Ttyh3;1.27271109065468E-21;0.160086649975579;0.063;0.029;4.10894775617865E-17
Exosc7;8.30949889560771E-17;0.160184902442012;0.143;0.095;2.68272171844695E-12
Cbx1;5.34114708737474E-14;0.160227372039494;0.187;0.137;1.72438933715893E-09
Psmc5;4.89812737218558E-21;0.160278181114332;0.28;0.202;1.58136042211012E-16
G3bp1;1.78906155267986E-15;0.160419316406862;0.238;0.178;5.77598522282694E-11
Urm1;5.94893797145088E-17;0.160597772222993;0.11;0.068;1.92061462408292E-12
Cnih1;1.28518912762282E-13;0.160642625532994;0.131;0.09;4.14923309853028E-09
Psmd6;7.00298809206874E-20;0.160847151052005;0.251;0.18;2.26091470552439E-15
Ppp1r12c;1.79179082881374E-18;0.160989134945615;0.096;0.055;5.78479669082516E-14
1190007I07Rik;1.06713246522259E-17;0.161053189560664;0.094;0.055;3.44523716397114E-13
mt-Atp8;3.88142158281552E-15;0.161054139163671;0.155;0.107;1.25311695801199E-10
Tubb5;5.20645519032999E-18;0.161243388888219;0.477;0.379;1.68090405819804E-13
Snhg12;5.37984549358872E-16;0.161286675119953;0.086;0.05;1.73688311760512E-11
Stt3b;8.49273968916605E-17;0.161296443887017;0.086;0.049;2.74188100864726E-12
Maf1;8.18133899067596E-23;0.161298104126061;0.195;0.126;2.64134529313973E-18
Rsu1;2.19245631983115E-18;0.161380371719784;0.081;0.044;7.07834522857486E-14
Rpl22;2.94681723893438E-36;0.16145167167006;0.977;0.94;9.51379945589965E-32
Atic;7.4616684490649E-18;0.161503249884723;0.108;0.066;2.4089996587806E-13
Gpd2;2.54121253076586E-17;0.161548582175308;0.076;0.041;8.20430465557758E-13
Ipo5;2.54333724619669E-18;0.161610319740955;0.078;0.042;8.211164299346E-14
Tomm22;5.89758623347816E-22;0.161639741981821;0.468;0.365;1.90403571547842E-17
Wdr43;3.2801184222502E-16;0.161676383768553;0.145;0.097;1.05898623262348E-11
Arl3;3.03756623875352E-19;0.161706000575797;0.094;0.053;9.80678260181574E-15
Prelid3b;1.9356387673516E-15;0.161716618738279;0.155;0.107;6.24920976039463E-11
Eif1b;3.70346131851017E-20;0.161781195862916;0.24;0.17;1.19566248668101E-15
Snhg9;6.92895572787075E-21;0.161821921270274;0.085;0.045;2.23701335674307E-16
Pinx1;5.29619239273788E-19;0.161919288738916;0.086;0.047;1.70987571399542E-14
Brix1;7.09679901617435E-18;0.162366274630015;0.154;0.103;2.29120156237189E-13
Rcl1;1.23118200549983E-25;0.162446871696651;0.07;0.031;3.9748711047562E-21
Psma6;3.2391830009408E-22;0.16256605583771;0.388;0.294;1.04577023185374E-17
Selenos;1.48499030534885E-21;0.162704148178216;0.315;0.229;4.79429120081875E-17
Psmc1;3.18494212398776E-18;0.163105219736934;0.166;0.111;1.02825856472945E-13
Rsl24d1;1.44138392143323E-19;0.163130099464201;0.162;0.106;4.65350799034719E-15
Coq7;1.60618819295079E-17;0.163193717272173;0.083;0.047;5.18557858094163E-13
Rbm8a;1.24727607491509E-18;0.16351300631639;0.339;0.259;4.02683080786337E-14
Gde1;3.780609644249E-18;0.163538899155251;0.12;0.074;1.22056982364579E-13
Fam120a;1.05549969584914E-15;0.163764829513776;0.137;0.091;3.40768076804894E-11
Psma3;1.34752403842982E-20;0.163810400903904;0.556;0.449;4.35048135807068E-16
Akr7a5;6.71196706805699E-26;0.16403762421479;0.074;0.033;2.1669585679222E-21
Calm3;1.71721910144939E-18;0.16412428906587;0.493;0.399;5.54404186902934E-14
Csnk1d;3.73082896957944E-17;0.164202843598468;0.133;0.086;1.20449813282872E-12
Psip1;1.02453168977788E-17;0.164372166026659;0.18;0.125;3.3077005604479E-13
Dcp1b;9.70609429840598E-16;0.164519315307698;0.058;0.029;3.13361254424037E-11
Eef1e1;1.73084459882132E-17;0.164666877480066;0.112;0.069;5.58803178729463E-13
Gins2;5.91404475771281E-18;0.164911175543727;0.072;0.039;1.90934935002758E-13
Pole4;3.68691034409529E-22;0.164955391252059;0.235;0.162;1.19031900459117E-17
Wdr75;3.24448443519949E-20;0.165113186671013;0.08;0.042;1.04748179990415E-15
Pgm1;6.20371001804367E-24;0.165217270350268;0.074;0.034;2.0028677793254E-19
Chrac1;2.09242194131974E-20;0.16545707732154;0.211;0.145;6.75538423755077E-16
Blmh;2.50576360652828E-16;0.165718485874774;0.168;0.117;8.08985780367655E-12
Sptbn1;8.94664673680104E-16;0.165727493224392;0.184;0.131;2.88842489897621E-11
Ak3;9.75513623741354E-19;0.16577980035724;0.134;0.084;3.14944573424896E-14
Pcbp1;1.21433459343564E-18;0.165924038812816;0.305;0.23;3.92047923490696E-14
Tmem9;1.02632511755655E-29;0.165989292690252;0.051;0.017;3.31349064203132E-25
Tma16;4.8334230928715E-22;0.165991569959419;0.074;0.036;1.56047064553356E-17
U2af1;3.7782329688696E-21;0.166139557406566;0.336;0.252;1.21980251399955E-16
Chaf1b;4.76796375686294E-19;0.166178209362293;0.107;0.064;1.5393370989032E-14
Anp32b;2.10833972849332E-19;0.166254855340347;0.55;0.442;6.8067748134407E-15
Gle1;4.69160989761313E-21;0.166363017592906;0.086;0.046;1.5146862554444E-16
Mrpl20;8.96020839201498E-22;0.166412117644039;0.47;0.366;2.89280327936204E-17
Cox14;1.22547150726044E-14;0.166438229034379;0.222;0.166;3.95643476119034E-10
Flot1;4.17127284494534E-24;0.166487740672177;0.124;0.07;1.3466954379906E-19
Shmt2;7.96889136291875E-21;0.166516645557102;0.084;0.044;2.57275657651832E-16
Rfc4;4.42595315080931E-17;0.166619692875409;0.12;0.077;1.42891897473878E-12
Dusp5;2.14821309131294E-18;0.166686811325828;0.169;0.114;6.93550596530381E-14
Gapdh;7.15731810545337E-33;0.166839973043952;0.942;0.879;2.31074015034562E-28
Bola2;9.44718192526606E-24;0.166981074530702;0.402;0.303;3.05002268457215E-19
Psat1;1.11689863226112E-20;0.167070531614409;0.099;0.056;3.60590723425504E-16
Ten1;7.54066832055872E-18;0.167616787233604;0.232;0.168;2.43450476729238E-13
Marcksl1;2.18260331173559E-42;0.167649598304665;0.046;0.009;7.04653479193835E-38
Mrps9;1.58488795172005E-20;0.167650387258889;0.187;0.126;5.11681075212818E-16
Adh5;2.44044222687435E-20;0.167779388886968;0.25;0.178;7.87896772946384E-16
Epas1;4.27740386546265E-20;0.168030867757863;0.075;0.038;1.38095983796462E-15
Ift57;2.77454604950766E-32;0.168122128815835;0.043;0.011;8.95762192083548E-28
Mrpl55;6.28416494648347E-21;0.168251607494285;0.147;0.092;2.02884265297219E-16
Tmem60;7.21493870885581E-22;0.168317719348915;0.123;0.072;2.3293429621541E-17
Rrs1;1.22231836539987E-20;0.168386102389216;0.09;0.049;3.94625484269347E-16
Eif4g3;1.68364195284036E-20;0.168646627020234;0.117;0.069;5.43563804474511E-16
Slc38a2;8.84311188834002E-20;0.168734031650334;0.223;0.156;2.85499867315058E-15
Cbx3;6.11722235529088E-19;0.168821895451596;0.333;0.252;1.97494523740566E-14
Ppig;6.89892107511864E-20;0.168840626489569;0.25;0.18;2.22731666910205E-15
Yrdc;3.75139655785165E-21;0.169036457114401;0.106;0.06;1.2111383787024E-16
Wdr74;1.41796355549304E-22;0.169206853918499;0.122;0.071;4.57789533890928E-18
Ccny;4.67517250374125E-18;0.169442186555406;0.084;0.047;1.50937944283286E-13
Scaf11;3.88638550238935E-19;0.169452174844512;0.189;0.129;1.2547195594464E-14
Eif4h;1.25971256893317E-23;0.169576311191496;0.348;0.255;4.06698202880075E-19
Nap1l4;7.50992316848595E-21;0.169720179433832;0.21;0.143;2.42457869494569E-16
Atp5md;7.59220270902086E-21;0.170132855232751;0.589;0.477;2.45114264460738E-16
H2-Oa;3.99129801150424E-27;0.170207492468191;0.038;0.011;1.28859056301414E-22
Camk2n1;1.83907656976184E-20;0.1703060438249;0.073;0.036;5.93745870547609E-16
Dnaja2;4.88848736234935E-20;0.170306547732263;0.291;0.215;1.57824814493449E-15
Hadha;4.87431709234122E-17;0.17050297627402;0.185;0.129;1.57367327326236E-12
Ap3s1;3.35114493442415E-18;0.170635616107666;0.216;0.153;1.08191714207884E-13
Pbx4;1.56590650405466E-33;0.170880530547627;0.048;0.013;5.05552914834048E-29
Smarcc1;4.35115817979174E-17;0.170911994662171;0.128;0.083;1.40477141834576E-12
Gcsh;7.52730395780862E-23;0.170979220648436;0.08;0.04;2.43019008277851E-18
Ppp1cc;3.93591764872238E-23;0.1710136307014;0.338;0.248;1.27071101289002E-18
Zfp580;3.09407969051085E-22;0.171024107730911;0.057;0.024;9.98923628081429E-18
Ube2g2;1.25368559435056E-17;0.171124779381209;0.179;0.123;4.04752394136078E-13
Med4;3.6501467948069E-22;0.171272976251327;0.125;0.074;1.17844989270341E-17
Ndufaf4;4.71370248421713E-19;0.171435752022523;0.091;0.051;1.5218188470295E-14
Rnaseh2c;2.33869433595755E-19;0.171855425327266;0.372;0.286;7.55047466363894E-15
Gng5;2.61823538740622E-24;0.171937618636228;0.661;0.536;8.45297294824097E-20
Dhfr;6.66839319247397E-20;0.172023671675901;0.085;0.047;2.15289074219022E-15
Mcm4;7.0044548476059E-15;0.172024596170413;0.126;0.084;2.26138824754957E-10
Klra7;5.47844406747541E-15;0.172104979866487;0.02;0.005;1.76871566718444E-10
Ppan;4.23020502821987E-22;0.172144427474191;0.089;0.047;1.36572169336079E-17
Rrp7a;1.22492474486949E-18;0.172161046969588;0.131;0.082;3.95466953881115E-14
Ube2a;2.78627648981491E-18;0.172290109644021;0.297;0.224;8.99549364736742E-14
Babam1;1.66260736121396E-18;0.172290130013417;0.149;0.097;5.36772786567927E-14
Mrpl18;1.06525442095008E-22;0.172611904070169;0.391;0.294;3.43917389803734E-18
Dcun1d5;4.66970210579711E-21;0.172887754133149;0.261;0.186;1.5076133248566E-16
Chpt1;1.87883806250804E-27;0.172984730484744;0.101;0.051;6.06582868480719E-23
Ralgps2;8.33345754140836E-35;0.173097032986626;0.041;0.009;2.69045676724369E-30
Dctn3;2.61224922187396E-22;0.173136584467887;0.399;0.304;8.43364661282008E-18
Sdhd;1.07182299345529E-19;0.173312511671818;0.247;0.178;3.46038053437042E-15
Wbp4;6.51663155864411E-20;0.173422737034313;0.193;0.131;2.10389449870825E-15
Ccdc58;3.11002849465541E-18;0.17342555522805;0.078;0.042;1.0040726994995E-13
Dtymk;2.48962844164826E-19;0.17343184388772;0.246;0.177;8.03776542386142E-15
Banf1;5.33653429712945E-21;0.173445828103924;0.4;0.307;1.72290009782824E-16
Naa15;2.91265808116731E-18;0.173474291034545;0.134;0.086;9.40351661504866E-14
Bid;8.28559059074681E-21;0.173503342351357;0.07;0.034;2.67500292222261E-16
Gnb2;2.38414774391437E-24;0.173691406691336;0.584;0.463;7.69722099122754E-20
Cops4;3.87400821788163E-18;0.173692055849455;0.154;0.102;1.25072355314308E-13
Cytip;9.93676027612494E-19;0.173840976898486;0.362;0.277;3.20808305514694E-14
Cd160;3.18118902119785E-15;0.174092627345548;0.263;0.201;1.02704687549373E-10
Ube2e3;3.17370394679906E-21;0.174092636880015;0.102;0.057;1.02463031922408E-16
Eif2s1;7.15083420342963E-20;0.17445403969338;0.242;0.173;2.30864682257726E-15
Tmem165;4.74126501650931E-20;0.17456323997847;0.17;0.112;1.53071741058003E-15
Pitpnm2;2.9973432572998E-23;0.174653691298182;0.083;0.041;9.67692270619239E-19
Arf4;1.00700608392178E-19;0.174837869337941;0.261;0.189;3.25111914194147E-15
Ppie;2.23435619556439E-19;0.17503563944919;0.116;0.07;7.21361897737962E-15
Fermt3;1.23103583824882E-20;0.175481553133842;0.308;0.227;3.97439920378631E-16
Rras2;9.3037884462098E-24;0.175569640576223;0.081;0.039;3.00372809985884E-19
Desi1;6.84384778677183E-23;0.17558630164359;0.112;0.063;2.20953625795929E-18
Osbpl3;8.89975181043714E-19;0.175662164022871;0.165;0.109;2.87328487199963E-14
Aopep;1.02871227017797E-17;0.175720836689643;0.262;0.193;3.32119756426957E-13
Emc2;3.62985596674132E-22;0.175939954801634;0.174;0.112;1.17189899886244E-17
Polr3h;1.737656755418E-26;0.176059220208927;0.066;0.028;5.61002483486702E-22
Tacc3;4.0708577811822E-15;0.176225905779568;0.08;0.047;1.31427643465467E-10
Rpl35;2.60123612239629E-28;0.176349355265042;0.882;0.797;8.39809082115641E-24
Zfp52;2.09228353051273E-20;0.176424817099691;0.106;0.061;6.75493737826036E-16
Hnrnpdl;3.58570779714752E-20;0.176531929639605;0.231;0.163;1.15764576230908E-15
Pdia3;2.30711588215902E-23;0.176778430152368;0.448;0.342;7.4485236255504E-19
Tpd52l2;1.17165210091387E-20;0.176778797578609;0.13;0.079;3.78267880780043E-16
Fkbp11;5.64993143142406E-44;0.176935668331248;0.037;0.005;1.82408036263526E-39
Ppm1b;2.68103820349985E-23;0.177521108717777;0.102;0.055;8.65573183999927E-19
Dnajc8;1.55736963346726E-22;0.177974495872767;0.384;0.289;5.02796786164906E-18
Ube2m;2.69143399580194E-19;0.178074907717397;0.292;0.217;8.68929465544657E-15
Mphosph10;1.46048007732812E-18;0.178098422550284;0.135;0.086;4.71515992965385E-14
Abcf1;1.09784609093358E-20;0.178387462092581;0.229;0.159;3.54439610457906E-16
Rtraf;2.93304520187396E-24;0.178499734543466;0.497;0.386;9.46933643425007E-20
Klf10;2.1721479835396E-23;0.178625748881515;0.083;0.041;7.01277976485759E-19
Ormdl2;5.04433353431362E-20;0.178701991652868;0.133;0.082;1.62856308155315E-15
Fos;1.28982802618068E-21;0.178897678573289;0.053;0.022;4.16420978252432E-17
Atp5a1;5.38894996520953E-23;0.179079429965115;0.587;0.474;1.7398224962679E-18
Ndufa10;5.96509356726477E-23;0.179157538529425;0.327;0.239;1.92583045819143E-18
Lancl1;1.38020159764821E-25;0.179161382586638;0.067;0.029;4.45598085800726E-21
Tox2;2.64121285417691E-39;0.179572467157975;0.044;0.009;8.52715569971016E-35
Orai1;3.76848068524468E-23;0.179608224036728;0.14;0.084;1.21665398923124E-18
Timm17a;1.79215671703281E-22;0.179693255018923;0.222;0.151;5.78597796094041E-18
Elob;8.27130116227178E-26;0.179725279288968;0.857;0.759;2.67038958023944E-21
Pkp4;2.12558841329154E-28;0.179922630682075;0.059;0.022;6.86246219231174E-24
